id,category,display_name,requirement,source,required_for,planned_path,current_status,approval_status,completion_status,notes
"Unit_Chr_Civilian_Female_01","combat.character","Civilian Female I","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Civilian_Female_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Female_01","combat.character","Civilian Female I","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Civilian_Female_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Female_02","combat.character","Civilian Female II","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Civilian_Female_02/Unit_Chr_Civilian_Female_02_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Civilian_Female_02","combat.character","Civilian Female II","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Civilian_Female_02_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Female_02","combat.character","Civilian Female II","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Civilian_Female_02_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Male_01","combat.character","Civilian Male I","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Civilian_Male_01/Unit_Chr_Civilian_Male_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Civilian_Male_01","combat.character","Civilian Male I","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Civilian_Male_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Male_01","combat.character","Civilian Male I","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Civilian_Male_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Male_02","combat.character","Civilian Male II","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Civilian_Male_02/Unit_Chr_Civilian_Male_02_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Civilian_Male_02","combat.character","Civilian Male II","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Civilian_Male_02_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Civilian_Male_02","combat.character","Civilian Male II","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Civilian_Male_02_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Female_01","combat.character","Security Contractor Female I","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Contractor_Female_01/Unit_Chr_Contractor_Female_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Contractor_Female_01","combat.character","Security Contractor Female I","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Contractor_Female_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Female_01","combat.character","Security Contractor Female I","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Contractor_Female_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Male_01","combat.character","Security Contractor Male I","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Contractor_Male_01/Unit_Chr_Contractor_Male_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Contractor_Male_01","combat.character","Security Contractor Male I","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Contractor_Male_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Male_01","combat.character","Security Contractor Male I","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Contractor_Male_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Male_02","combat.character","Security Contractor Male II","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Contractor_Male_02/Unit_Chr_Contractor_Male_02_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Contractor_Male_02","combat.character","Security Contractor Male II","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Contractor_Male_02_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Contractor_Male_02","combat.character","Security Contractor Male II","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Contractor_Male_02_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Ghillie_Male_01","combat.character","Ghillie Rocketeer","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Ghillie_Male_01/Unit_Chr_Ghillie_Male_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Ghillie_Male_01","combat.character","Ghillie Rocketeer","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Ghillie_Male_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Ghillie_Male_01","combat.character","Ghillie Rocketeer","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Ghillie_Male_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Insurgent_Female_01","combat.character","Insurgent Rifleman Female I","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Insurgent_Female_01/Unit_Chr_Insurgent_Female_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Insurgent_Female_01","combat.character","Insurgent Rifleman Female I","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Insurgent_Female_01_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Insurgent_Female_01","combat.character","Insurgent Rifleman Female I","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Insurgent_Female_01_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Insurgent_Female_02","combat.character","Insurgent Sidearm Fighter Female II","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Insurgent_Female_02/Unit_Chr_Insurgent_Female_02_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
"Unit_Chr_Insurgent_Female_02","combat.character","Insurgent Sidearm Fighter Female II","UI icon, readable at 48px and 96px","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","HUD, Loadout, Armory, Store, Reward Unlock","Assets/Game/Art/UI/Generated/CombatCatalog/Icons/Unit_Chr_Insurgent_Female_02_Icon.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Insurgent_Female_02","combat.character","Insurgent Sidearm Fighter Female II","UI portrait / card art","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Loadout, Armory, Mission Briefing, Reward Unlock, Store","Assets/Game/Art/UI/Generated/CombatCatalog/Portraits/Unit_Chr_Insurgent_Female_02_Portrait.png","missing","not_reviewed","not_started","implementedRuntimeReference"
"Unit_Chr_Insurgent_Male_01","combat.character","Insurgent Rocketeer Male I","final gameplay sprite atlas at actual in-game scale: idle/move/attack/death where applicable, 4-direction minimum, transparent alpha, contact shadow separate or consistent","Design/VisualConfigs/Combat_Visual_Config_v0_1.json","Battle HUD, tactical gameplay, Loadout, Armory","Assets/Game/Art/Generated/CombatCatalog/WorldSprites/Units/Unit_Chr_Insurgent_Male_01/Unit_Chr_Insurgent_Male_01_GameplayAtlas.png","missing","not_reviewed","not_started","Existing 3D prefab/runtime reference is not the final approved 2D gameplay atlas."
